sku,name,price,description,stock,image_path
PROD004511,"Standard Unit X",918.42,"Durable unit designed for longevity",715,sample-images/product-066.jpg
PROD004512,"Pro Device Max",752.22,"High quality device for professional use",238,sample-images/product-002.jpg
PROD004513,"Basic Accessory Y",510.48,"Durable accessory designed for longevity",751,sample-images/product-178.jpg
PROD004514,"Elite Unit C",473.74,"High quality unit for professional use",969,sample-images/product-004.jpg
PROD004515,"Deluxe Module Mini",32.40,"High quality module for professional use",566,sample-images/product-072.jpg
PROD004516,"Professional Unit Y",22.45,"State-of-the-art unit with modern design",522,sample-images/product-090.jpg
PROD004517,"Professional Gadget B",238.10,"Perfect gadget for everyday tasks",674,sample-images/product-113.jpg
PROD004518,"Pro Accessory C",296.95,"Durable accessory designed for longevity",600,sample-images/product-164.jpg
PROD004519,"Ultimate Accessory Mini",887.35,"Innovative accessory with cutting-edge technology",260,sample-images/product-063.jpg
PROD004520,"Premium Tool Z",991.59,"High quality tool for professional use",303,sample-images/product-020.jpg
PROD004521,"Deluxe Accessory X",395.07,"Industry-standard accessory with premium build",558,sample-images/product-133.jpg
PROD004522,"Advanced Tool Plus",73.51,"Versatile tool suitable for multiple applications",621,sample-images/product-019.jpg
PROD004523,"Standard Module X",490.33,"Industry-standard module with premium build",582,sample-images/product-097.jpg
PROD004524,"Deluxe Module B",175.72,"Cost-effective module without compromising quality",208,sample-images/product-096.jpg
PROD004525,"Elite Unit X",444.82,"Compact and efficient unit solution",487,sample-images/product-144.jpg
PROD004526,"Essential Kit Plus",433.66,"Cost-effective kit without compromising quality",314,sample-images/product-187.jpg
PROD004527,"Standard Module Plus",217.96,"High quality module for professional use",644,sample-images/product-126.jpg
PROD004528,"Premium Tool Mini",892.80,"Cost-effective tool without compromising quality",828,sample-images/product-059.jpg
PROD004529,"Premium Tool B",851.48,"Cost-effective tool without compromising quality",198,sample-images/product-052.jpg
PROD004530,"Standard Widget Max",314.69,"Durable widget designed for longevity",713,sample-images/product-036.jpg
PROD004531,"Premium System A",948.75,"Compact and efficient system solution",150,sample-images/product-158.jpg
PROD004532,"Basic Widget Plus",317.74,"Compact and efficient widget solution",622,sample-images/product-138.jpg
PROD004533,"Advanced Component Y",381.91,"Perfect component for everyday tasks",73,sample-images/product-096.jpg
PROD004534,"Professional Widget Mini",612.05,"Industry-standard widget with premium build",943,sample-images/product-090.jpg
PROD004535,"Deluxe Gadget C",106.25,"Cost-effective gadget without compromising quality",816,sample-images/product-179.jpg
PROD004536,"Ultimate Unit Mini",560.64,"Perfect unit for everyday tasks",548,sample-images/product-126.jpg
PROD004537,"Deluxe Gadget A",191.72,"Reliable gadget with advanced features",884,sample-images/product-019.jpg
PROD004538,"Ultimate Device Z",565.31,"High quality device for professional use",565,sample-images/product-141.jpg
PROD004539,"Basic Module C",379.62,"Versatile module suitable for multiple applications",447,sample-images/product-004.jpg
PROD004540,"Premium Widget Lite",970.79,"Compact and efficient widget solution",610,sample-images/product-188.jpg
PROD004541,"Basic Kit B",416.83,"Industry-standard kit with premium build",426,sample-images/product-041.jpg
PROD004542,"Pro Device Mini",852.90,"State-of-the-art device with modern design",490,sample-images/product-002.jpg
PROD004543,"Elite System Lite",728.19,"Durable system designed for longevity",203,sample-images/product-073.jpg
PROD004544,"Professional Widget Mini",963.36,"High quality widget for professional use",586,sample-images/product-157.jpg
PROD004545,"Premium System Mini",448.41,"Innovative system with cutting-edge technology",428,sample-images/product-195.jpg
PROD004546,"Elite Unit Plus",879.53,"Durable unit designed for longevity",91,sample-images/product-193.jpg
PROD004547,"Pro Device A",159.36,"State-of-the-art device with modern design",331,sample-images/product-004.jpg
PROD004548,"Ultimate Unit B",381.28,"Perfect unit for everyday tasks",266,sample-images/product-111.jpg
PROD004549,"Elite Gadget X",893.39,"Compact and efficient gadget solution",969,sample-images/product-062.jpg
PROD004550,"Premium Module X",605.59,"State-of-the-art module with modern design",252,sample-images/product-121.jpg
PROD004551,"Essential Device Z",31.97,"Industry-standard device with premium build",362,sample-images/product-177.jpg
PROD004552,"Standard Device Y",208.96,"Cost-effective device without compromising quality",109,sample-images/product-030.jpg
PROD004553,"Pro Accessory Mini",848.99,"Versatile accessory suitable for multiple applications",34,sample-images/product-130.jpg
PROD004554,"Basic Unit B",713.92,"Cost-effective unit without compromising quality",856,sample-images/product-198.jpg
PROD004555,"Deluxe Unit C",454.76,"Cost-effective unit without compromising quality",804,sample-images/product-011.jpg
PROD004556,"Basic Gadget Lite",689.24,"Durable gadget designed for longevity",926,sample-images/product-097.jpg
PROD004557,"Pro Component X",426.24,"Perfect component for everyday tasks",918,sample-images/product-070.jpg
PROD004558,"Ultimate System A",856.69,"Perfect system for everyday tasks",299,sample-images/product-055.jpg
PROD004559,"Premium Tool Max",631.03,"Compact and efficient tool solution",656,sample-images/product-086.jpg
PROD004560,"Premium System A",726.25,"Reliable system with advanced features",242,sample-images/product-150.jpg
PROD004561,"Pro Gadget Mini",313.02,"Reliable gadget with advanced features",16,sample-images/product-020.jpg
PROD004562,"Basic Gadget Lite",377.71,"Innovative gadget with cutting-edge technology",774,sample-images/product-092.jpg
PROD004563,"Deluxe Gadget Z",425.98,"Innovative gadget with cutting-edge technology",567,sample-images/product-159.jpg
PROD004564,"Essential System Z",187.72,"Reliable system with advanced features",888,sample-images/product-087.jpg
PROD004565,"Deluxe Tool Plus",848.90,"Industry-standard tool with premium build",59,sample-images/product-156.jpg
PROD004566,"Professional Gadget Max",283.83,"Industry-standard gadget with premium build",184,sample-images/product-178.jpg
PROD004567,"Basic Widget Plus",594.80,"Industry-standard widget with premium build",299,sample-images/product-071.jpg
PROD004568,"Elite Unit A",324.75,"Versatile unit suitable for multiple applications",167,sample-images/product-067.jpg
PROD004569,"Elite Unit A",872.26,"Durable unit designed for longevity",953,sample-images/product-108.jpg
PROD004570,"Premium Tool Max",26.07,"Versatile tool suitable for multiple applications",955,sample-images/product-015.jpg
PROD004571,"Pro Unit Y",339.45,"Perfect unit for everyday tasks",134,sample-images/product-101.jpg
PROD004572,"Premium Unit Lite",192.56,"Innovative unit with cutting-edge technology",561,sample-images/product-074.jpg
PROD004573,"Professional Widget A",921.36,"Compact and efficient widget solution",562,sample-images/product-121.jpg
PROD004574,"Ultimate Component B",588.42,"Compact and efficient component solution",219,sample-images/product-121.jpg
PROD004575,"Standard System X",420.77,"Perfect system for everyday tasks",119,sample-images/product-180.jpg
PROD004576,"Professional Accessory Y",984.79,"Versatile accessory suitable for multiple applications",60,sample-images/product-017.jpg
PROD004577,"Essential System Y",804.21,"State-of-the-art system with modern design",573,sample-images/product-012.jpg
PROD004578,"Premium Unit X",295.76,"Compact and efficient unit solution",617,sample-images/product-096.jpg
PROD004579,"Advanced Accessory Mini",963.24,"Perfect accessory for everyday tasks",168,sample-images/product-010.jpg
PROD004580,"Standard Widget X",218.19,"Reliable widget with advanced features",9,sample-images/product-100.jpg
PROD004581,"Standard Widget C",815.00,"Versatile widget suitable for multiple applications",536,sample-images/product-137.jpg
PROD004582,"Essential Kit C",754.88,"Compact and efficient kit solution",473,sample-images/product-032.jpg
PROD004583,"Ultimate Component C",665.45,"Innovative component with cutting-edge technology",897,sample-images/product-187.jpg
PROD004584,"Elite Accessory Y",660.66,"Cost-effective accessory without compromising quality",426,sample-images/product-004.jpg
PROD004585,"Standard Unit Lite",357.36,"High quality unit for professional use",736,sample-images/product-160.jpg
PROD004586,"Ultimate Device B",370.60,"Reliable device with advanced features",865,sample-images/product-157.jpg
PROD004587,"Essential Module A",647.19,"State-of-the-art module with modern design",255,sample-images/product-053.jpg
PROD004588,"Pro Component A",210.64,"State-of-the-art component with modern design",230,sample-images/product-136.jpg
PROD004589,"Professional Component Z",588.36,"Perfect component for everyday tasks",550,sample-images/product-110.jpg
PROD004590,"Essential Component Max",431.73,"Versatile component suitable for multiple applications",344,sample-images/product-172.jpg
PROD004591,"Standard Tool C",355.86,"Versatile tool suitable for multiple applications",924,sample-images/product-123.jpg
PROD004592,"Advanced Tool C",137.12,"High quality tool for professional use",427,sample-images/product-124.jpg
PROD004593,"Advanced Gadget Max",98.25,"State-of-the-art gadget with modern design",380,sample-images/product-131.jpg
PROD004594,"Essential System Lite",244.91,"Compact and efficient system solution",516,sample-images/product-028.jpg
PROD004595,"Pro Accessory Plus",947.69,"Perfect accessory for everyday tasks",212,sample-images/product-058.jpg
PROD004596,"Pro Widget A",655.15,"Versatile widget suitable for multiple applications",422,sample-images/product-076.jpg
PROD004597,"Deluxe Tool A",577.83,"Compact and efficient tool solution",355,sample-images/product-040.jpg
PROD004598,"Standard Kit Z",682.89,"State-of-the-art kit with modern design",315,sample-images/product-008.jpg
PROD004599,"Basic Kit X",359.11,"Reliable kit with advanced features",993,sample-images/product-007.jpg
PROD004600,"Premium Widget C",302.54,"Cost-effective widget without compromising quality",700,sample-images/product-087.jpg
PROD004601,"Elite Widget Max",546.36,"Compact and efficient widget solution",698,sample-images/product-073.jpg
PROD004602,"Deluxe Unit Plus",374.18,"Perfect unit for everyday tasks",181,sample-images/product-002.jpg
PROD004603,"Premium Device Plus",790.63,"High quality device for professional use",778,sample-images/product-080.jpg
PROD004604,"Ultimate System Y",399.28,"Compact and efficient system solution",341,sample-images/product-146.jpg
PROD004605,"Advanced System Mini",71.15,"Industry-standard system with premium build",684,sample-images/product-197.jpg
PROD004606,"Premium Kit Lite",612.96,"Durable kit designed for longevity",624,sample-images/product-113.jpg
PROD004607,"Elite Gadget X",121.62,"Perfect gadget for everyday tasks",644,sample-images/product-158.jpg
PROD004608,"Advanced Gadget X",150.81,"Perfect gadget for everyday tasks",958,sample-images/product-115.jpg
PROD004609,"Premium System Y",208.89,"Industry-standard system with premium build",500,sample-images/product-048.jpg
PROD004610,"Standard Unit C",764.40,"Cost-effective unit without compromising quality",564,sample-images/product-120.jpg
PROD004611,"Premium Tool A",545.68,"Durable tool designed for longevity",239,sample-images/product-033.jpg
PROD004612,"Essential Device B",505.19,"Innovative device with cutting-edge technology",953,sample-images/product-056.jpg
PROD004613,"Advanced Module Plus",921.17,"Industry-standard module with premium build",832,sample-images/product-125.jpg
PROD004614,"Pro Device Max",720.12,"Versatile device suitable for multiple applications",722,sample-images/product-104.jpg
PROD004615,"Basic Device Plus",913.95,"Durable device designed for longevity",716,sample-images/product-007.jpg
